scorer,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila
labeled-data/p1/img010.png,760.8511352539062,341.9049377441406,1103.593994140625,326.5137939453125,921.8755855801794,434.06025497821145,1058.0543460604456,425.8626306750714,1020.8788452148438,516.2449340820312,878.9015502929688,562.9217529296875,721.4286499023438,658.2099609375,1027.3827070408352,636.5029894677807,679.7788696289062,879.8659057617188,1119.81201171875,859.27099609375,520.1845703125,380.4830322265625,225.7710723876953,823.4417114257812,441.2054138183594,571.8563842773438,560.427978515625,706.0503540039062,438.3862609863281,805.910888671875,,
labeled-data/p1/img011.png,758.7720336914062,339.5872497558594,1100.1317138671875,318.66571044921875,920.9530639648438,439.82830810546875,1058.9515380859375,433.9524841308594,1022.872314453125,511.6414489746094,884.8631591796875,561.6694946289062,718.9208984375,658.9143676757812,1031.9928351291617,649.0350574551456,665.9774169921875,877.958251953125,1106.0665283203125,858.18359375,514.8478393554688,376.96929931640625,221.04293823242188,825.1450805664062,448.9047546386719,578.3800048828125,,,458.8890380859375,807.4691772460938,,
labeled-data/p1/img012.png,758.6297607421875,333.7297668457031,1099.2291259765625,311.3361511230469,921.011962890625,434.9161376953125,1060.2545166015625,428.57366943359375,1024.691162109375,506.8450927734375,888.0044555664062,563.4138793945312,716.2357177734375,662.1315307617188,1024.634033203125,633.58740234375,651.64306640625,878.1463623046875,1092.62060546875,857.3045654296875,511.367919921875,374.1136474609375,215.58203125,827.289306640625,456.04962158203125,583.9509887695312,,,496.1962890625,804.5244750976562,,
labeled-data/p1/img014.png,757.4467163085938,335.9909973144531,1099.594482421875,308.19500732421875,920.4325561523438,435.66064453125,1059.5863037109375,429.8900146484375,1023.9714965820312,508.5047607421875,875.3519287109375,573.55322265625,731.93212890625,656.3014526367188,1005.4899291992188,642.154296875,638.7451090272648,844.9780140647573,1065.4896240234375,854.0286254882812,510.4352111816406,371.7126159667969,267.4032897949219,832.43408203125,470.8190002441406,614.5628662109375,,,,,,
labeled-data/p1/img015.png,757.2871704101562,333.2860412597656,1097.27490234375,307.4113464355469,919.5503540039062,434.1769104003906,1056.076904296875,430.2371520996094,1020.4741821289062,507.4764404296875,873.3351440429688,575.9329833984375,753.766845703125,652.154052734375,987.5436286443285,637.2841681951097,,,1052.5059814453125,851.819091796875,507.0665588378906,369.7839050292969,254.73202514648438,827.6284790039062,476.9105224609375,627.37744140625,,,549.9615115877893,847.1585578435472,,
labeled-data/p1/img018.png,760.5460205078125,318.4700927734375,1092.934814453125,289.47711181640625,921.3252563476562,425.88592529296875,1059.8914794921875,425.57440185546875,1020.3121948242188,498.8102722167969,888.5697021484375,587.225830078125,812.3375854492188,628.2935791015625,970.05029296875,636.760498046875,789.8717789474385,869.8326168301795,1019.130615234375,848.2767333984375,530.93017578125,361.1883850097656,234.38633728027344,821.64892578125,491.0429992675781,654.3909912109375,,,608.6133785489296,855.4797628861103,,
labeled-data/p1/img019.png,766.271680614076,307.725026374712,1093.7975057826095,276.76487374684064,929.2198523397145,420.15926486540263,1066.096316589251,420.15926486540263,1023.7297919405848,495.1154238591963,883.5943642565358,579.8484731565284,836.3980221428806,613.2570418114153,964.5839713236401,624.5853094234011,829.5743602901784,864.0266148982158,1015.5191457763094,845.2615448032852,534.4509851608148,348.8401450192108,218.85662447334482,802.6136582238973,491.80309858142687,640.5516892222236,,,590.7461954456066,862.3206994350403,,
labeled-data/p1/img020.png,770.278564453125,311.2256164550781,1101.871337890625,281.30670166015625,931.2099609375,428.37066650390625,1070.7344970703125,432.1692810058594,1029.82861328125,503.0097961425781,908.0917358398438,593.418212890625,843.4925537109375,604.7933349609375,962.1054077148438,635.8722534179688,897.5929450505785,845.4061049449068,1002.4556884765625,849.0626831054688,534.736328125,358.1639404296875,222.0632781982422,817.4708251953125,493.44854736328125,661.0249633789062,,,592.7943725585938,868.1060791015625,,
labeled-data/p1/img023.png,804.2574462890625,305.20745849609375,1130.4112548828125,275.7499694824219,952.1294555664062,426.54644775390625,1094.14990234375,419.43878173828125,1058.2415771484375,494.42803955078125,939.6652221679688,584.7802734375,890.9837036132812,592.0907592773438,,,1013.0103759765625,812.90283203125,979.2584228515625,848.995361328125,561.031005859375,368.1240234375,209.7276153564453,814.980224609375,496.7318420410156,658.1265869140625,,,570.9736328125,867.0001220703125,,
labeled-data/p1/img024.png,821.7227397389502,293.58658155028127,1140.7289313527713,267.99784960264867,966.7255541088689,416.4124948989182,1106.610622089261,406.17700211986516,1075.9041437521016,486.35502888911435,949.6663994771136,569.9448865847145,908.7244283609014,576.7685484374165,,,1062.2568200466976,772.9488267026006,978.6669623510975,841.1854452296211,567.5413357257987,370.3527773931794,245.12331318562673,813.8907978188129,500.2683863715849,649.6800675890883,,,569.2472511889741,859.9505153245518,,
labeled-data/p1/img026.png,837.7935697747733,297.2184508479693,1147.1576305097763,278.51271694306206,977.3671227575421,438.2309064388079,1115.5017731322412,431.0363933984589,1078.0903053224267,501.54262119387823,938.5167523396581,587.8767776780651,912.616505394402,612.3381220152512,964.1648204773143,600.737896865658,1044.9955453368218,854.0737601709747,,,557.2075612011661,363.40797081917924,239.21008481774444,808.0288767127416,498.2125542703051,641.1161741766471,,,555.7686585930963,861.2682732113235,,
labeled-data/p1/img027.png,838.2738037109375,313.4187927246094,1151.315185546875,291.1663513183594,982.582275390625,449.2945861816406,1120.9921875,446.847900390625,1083.4263916015625,517.8571166992188,940.4282836914062,598.0798950195312,909.3355712890625,618.2203369140625,961.5675659179688,615.1824951171875,1036.67138671875,874.91162109375,,,557.4043579101562,370.4788513183594,239.6869354248047,813.738037109375,496.94537353515625,644.8865356445312,,,555.1146850585938,870.0663452148438,,
labeled-data/p1/img028.png,837.6205444335938,324.4378662109375,1155.6483154296875,301.82061767578125,989.5963745117188,452.15765380859375,1128.7911376953125,455.43585205078125,1090.6246337890625,526.6117553710938,950.3759765625,603.1930541992188,909.3634643554688,621.6414794921875,956.1758422851562,626.562255859375,1032.4041748046875,887.0486450195312,1033.65966796875,884.9401245117188,557.9730834960938,370.1968078613281,252.45643615722656,811.2529296875,495.3510437011719,643.6550903320312,,,554.2724609375,871.05029296875,,
labeled-data/p1/img031.png,851.0668010531506,328.98655251829905,1180.9166813937654,309.3166055255101,1014.4786683778589,419.77092325424815,1158.2205887097782,415.2317047174507,1118.8806947242,489.37227415180917,961.5211187818886,586.2089362701547,913.1027877227157,628.5749759469311,996.321794230669,581.6697177333574,,,967.1116806569348,836.6519130777008,575.4928265018605,357.8088595880871,271.0981716813253,804.6103704650129,502.4160101591105,630.4418796374833,,,557.6919694948115,863.3531985882742,639.5759117272362,767.2285707502103
labeled-data/p1/img038.png,882.5474243164062,459.47442626953125,1238.7593994140625,454.2873840332031,1041.8797607421875,549.8145141601562,1180.85546875,550.5205078125,1152.4156494140625,610.5413208007812,975.591796875,653.0598754882812,916.8555297851562,665.5416259765625,,,,,968.8939819335938,842.8596801757812,567.9620971679688,369.88043212890625,375.7428283691406,854.0554809570312,496.4754943847656,637.808837890625,691.9606323242188,696.884521484375,556.4151000976562,874.09130859375,,
labeled-data/p1/img049.png,872.0606991475452,360.13122861878185,1239.2824898379586,447.1823640657526,1046.1926381364983,427.10200842530116,1186.270548734467,425.2279737570591,1147.3212846665438,499.4822708889625,993.6998886957122,595.9134690421475,927.8325630618542,665.2984388717094,1000.6816337724886,621.9908390377533,,,969.332493326063,835.4437788019975,569.4065725676991,362.1981059046003,422.6241175185008,866.6935788524719,500.905279252251,618.7845048812775,692.5596117565402,689.4858636259027,556.0757085424203,867.1045808620347,,
labeled-data/p1/img054.png,880.6792807484579,334.5877899628671,1249.9630040421878,339.4681915922996,1051.4933377785972,415.9278171200764,1186.5177828595647,412.67421603378796,1149.1013703672484,492.38744264785305,981.5409144233973,593.2490763227926,924.6028954133509,653.4406964191274,1014.0769252862812,596.5026774090809,,,970.153310621388,834.015556708132,566.7067759216301,362.24339919631825,426.8019292112301,848.6567615964298,504.0013180532379,613.5104461547539,693.5972182868766,671.3355023937135,556.945972662765,860.044365398439,,
labeled-data/p1/img060.png,892.9729840210739,327.6111890803794,1249.049460352074,325.8657161571882,1050.0788779696409,413.89360223291055,1185.5335956814251,412.684185110484,1149.2510820086259,491.29629806821595,979.9326848688956,589.2590849847742,925.5089143596965,635.2169356369867,1015.0057814192683,598.9344219641873,,,967.8385136446291,835.9801779598099,563.8931947541296,363.0980830909915,396.99363185925256,852.9120176737829,498.5846701430908,617.0756788005871,695.7196610986339,682.3842034116259,561.4743605092763,867.4250231429027,,
labeled-data/p1/img072.png,916.5401611328125,312.7637023925781,1262.5380859375,394.55963134765625,1017.8873901367188,469.4425048828125,1178.8560791015625,508.8004150390625,1103.807373046875,539.5817260742188,966.6979370117188,599.6475830078125,920.2595825195312,650.7534790039062,999.6502685546875,645.2767333984375,,,967.5681762695312,843.3482055664062,554.1278076171875,377.78826904296875,268.32879638671875,782.058349609375,491.1650085449219,627.9896850585938,691.8353271484375,691.5841064453125,555.0109252929688,869.9083862304688,,
labeled-data/p1/img077.png,922.1790161132812,308.9459228515625,1266.8150634765625,398.81671142578125,1018.6736450195312,465.4278259277344,1164.95166015625,504.2696228027344,1085.8182373046875,557.310546875,961.1303100585938,603.3621215820312,918.5894775390625,654.8622436523438,999.9334106445312,649.6961669921875,,,967.7988891601562,843.2683715820312,552.8642578125,377.41748046875,263.3256530761719,772.4464721679688,491.09869384765625,629.9065551757812,692.5341796875,687.7404174804688,557.184814453125,871.8848266601562,,
labeled-data/p1/img083.png,924.5757169589194,298.92111079884194,1269.7725279691133,395.2299389490214,1011.1454501276202,462.32148215476445,1160.4782398436287,499.11361875146224,1078.236993333363,562.958796963379,955.9572452325734,595.4224469016417,920.2472303004845,645.2000434736445,999.2421118169239,644.1179218090358,,,967.8605835432699,841.0640647678299,550.161621004289,369.2590189984112,260.1530148891418,754.4943315991292,489.5628077861986,623.5576101814694,690.8374374034277,681.9921800703423,555.5722293273329,858.3780114015699,,
labeled-data/p2/img015.png,755.1116943359375,344.66094970703125,1076.56396484375,407.3307800292969,882.2537231445312,453.2231140136719,1009.9010620117188,488.64874267578125,952.282470703125,544.6123657226562,,,841.4974365234375,693.645751953125,893.9203394153058,672.3949699884841,925.1499633789062,907.1427001953125,,,454.40216064453125,489.493896484375,228.8535035512548,694.0879184874885,454.1875,678.9690551757812,,,559.495849609375,896.7303466796875,,
labeled-data/p2/img032.png,773.5735895328611,335.7530848266615,1071.8774350018628,426.98690698041105,866.8576099372567,473.11636761994737,990.8946041013431,512.0701343822225,928.3635574566384,563.3250906483739,,,828.9289423003047,652.5087145514774,,,940.6647469605149,834.9763588589767,911.96197145147,854.4532422401142,452.71756330675294,483.36735887317764,184.1415924721194,717.0899594468283,452.71756330675294,670.960498807292,,,560.3529714656711,888.2815133757741,,
labeled-data/p2/img075.png,779.6155665891172,389.24878998629174,1107.3375750424534,335.3766790076612,933.3755500072921,416.18484547560706,1068.0558274538687,392.6157969224562,1056.8324709999872,448.7325791918631,904.1948232272005,587.9021992199921,871.6470895109444,646.2636527801753,918.7851866172464,654.1200022978923,927.7638717803513,862.8744323400858,,,455.26056507194545,477.9133059719546,164.57563291641776,765.2312311913179,463.1169145896624,686.6677360141482,,,560.7601157384304,888.688152184013,,
labeled-data/p2/img081.png,850.025390625,384.0461120605469,1171.0491943359375,382.53302001953125,1008.4892578125,494.1009826660156,1142.9541015625,490.3902893066406,1109.1170654296875,542.8890380859375,,,941.017373821353,622.8980960604455,,,1111.830078125,770.1271362304688,910.6084594726562,862.266357421875,477.19305419921875,470.2949523925781,177.42402595575822,810.5042004651178,476.7414245605469,705.6370239257812,,,559.3466186523438,895.0255126953125,,
labeled-data/p2/img086.png,947.5227000566864,395.17924757242747,1251.0468595301397,392.9309204652167,1086.918980703754,531.2030375586787,1220.6944435827943,527.8305468978625,1190.342027635449,591.9078694533694,,,1028.4624759162741,642.4952293656115,,,1218.4461164755837,812.2439259600242,912.6736298949195,854.9621409970287,546.196311419565,425.5316635197728,265.1554230182194,851.5896503362126,495.6089515073228,654.8610284552706,,,558.5989404657096,887.8366951030691,,
labeled-data/p2/img091.png,1026.1199951171875,410.0583801269531,1347.9959716796875,403.15643310546875,1169.831787109375,556.208251953125,1314.052001953125,556.1945190429688,1269.8588867187502,612.2859514936335,,,1105.9603271484375,660.205322265625,,,1229.1317138671875,861.024658203125,917.3389282226562,863.0131225585938,602.5264892578125,431.66302490234375,294.45892937317103,808.5662111700419,535.0470581054688,666.1823120117188,,,561.4971923828125,897.5973510742188,783.6890577470706,782.7064630537446
labeled-data/p2/img098.png,1124.6925048828125,392.69659423828125,1479.161376953125,390.3589782714844,1284.808349609375,546.7975463867188,1433.0322265625,556.7234497070312,1380.751953125,621.2306518554688,1192.545654296875,629.4522705078125,1141.9212646484375,645.961669921875,,,1208.0478515625,864.8010864257812,,,707.8301391601562,425.82037353515625,135.9630889892578,560.4835815429688,600.4059448242188,638.0665283203125,773.40380859375,689.46484375,555.2977905273438,898.3154296875,947.3897227516488,850.6694353803523
labeled-data/p2/img104.png,1180.8095207697338,379.60194773612545,1544.150634765625,378.87994384765625,1343.6490478515625,541.5374145507812,1494.2186279296875,547.1790771484375,1441.7459716796875,610.655029296875,1240.25634765625,612.7849731445312,1168.762939453125,645.7699584960938,,,1165.0850830078125,862.6675415039062,1521.0300237456465,862.8476792347807,751.1761474609375,407.4781799316406,247.39280454139544,327.86423226834074,684.7094116210938,605.5360107421875,802.1902148556605,651.4824366995454,596.963134765625,826.9478759765625,919.6707153320312,855.6709594726562
labeled-data/p2/img110.png,1187.788330078125,385.4919738769531,1581.7938232421875,370.8210754394531,1367.7889404296875,535.0474853515625,1526.038818359375,529.8851318359375,1469.2294921875,605.271728515625,1287.377197265625,615.535888671875,1174.4403076171875,670.6885375976562,,,,,1456.5849609375,867.8458251953125,799.8490600585938,394.75848388671875,350.46997089454675,504.95044452225454,797.9716306268331,619.4080123413951,,,930.7636108398438,851.109619140625,,
labeled-data/p2/img114.png,1210.120849609375,382.22650146484375,1600.010009765625,371.3974304199219,1384.2860107421875,541.3468017578125,1541.75439453125,538.373291015625,1485.767578125,611.2861938476562,1293.4490966796875,627.4356689453125,1251.850830078125,635.1543579101562,,,1244.6063232421875,869.9198608398438,1402.8048095703125,866.5640869140625,790.9855346679688,403.7506408691406,373.5577697753906,581.8954467773438,850.9998168945312,637.595458984375,783.2648315429688,623.3024291992188,1030.9451904296875,858.9678955078125,827.7518310546875,852.59130859375
labeled-data/p2/img115.png,1215.1118770663682,379.5915753572417,1599.9442642375698,364.53291672880334,1389.1230434394333,538.5440831018685,1546.4023668920113,531.8513459336737,1492.8604695464528,607.1446390758653,1303.7906445449494,610.4910076599627,1258.6146686596344,602.1250861997191,1365.6984633507514,638.9351406247906,1282.0392487483164,849.7563614229272,1389.1230434394333,858.1222828831706,795.1426197621438,394.6502339856801,381.86609962611413,588.7396118633295,860.3968071520432,633.9155877486444,778.4107768416567,615.5105605361089,1031.061604941011,853.1027300070245,815.2208312667282,843.0636242547323
labeled-data/p2/img117.png,1216.562255859375,391.1199035644531,1603.6744384765625,374.6147766113281,1388.6644287109375,546.040771484375,1546.985107421875,547.7514038085938,1491.11181640625,615.3841552734375,1314.83837890625,622.6597900390625,1284.419677734375,621.78564453125,,,1390.95263671875,882.5037231445312,1393.2601318359375,879.8052368164062,799.8284301757812,401.1134948730469,401.40093994140625,597.1275024414062,849.8705444335938,639.4771728515625,762.3492431640625,635.4042358398438,1002.297119140625,860.373046875,791.3803100585938,850.5706787109375
labeled-data/p2/img123.png,1212.1207591316984,395.93553934542035,1595.6389474466455,383.67696711617555,1390.745668757838,562.3018767423152,1551.8583323421994,558.7994275339596,1495.8191450085087,628.8484117010731,,,1283.92096790299,681.3851498264085,,,1397.7505671745496,945.8200650572622,,,809.3391001707953,387.1794163245312,432.8258102725596,620.092288680184,805.8366509624395,613.0873902634726,,,912.6613518172878,853.0051610358367,723.5290945660811,789.9610752854344
labeled-data/p2/img130.png,1140.1153229205343,454.52612684670953,1547.6730489837405,433.82983607006236,1334.342051747531,604.1762293855431,1496.7283332258398,599.40016228324,1442.59957273307,669.4491464503535,1238.820709701467,683.7773477572632,1197.4281281481726,679.0012806549599,1240.4127320689013,707.6576832687792,1249.9648662735076,933.724859444464,,,781.9102902477941,386.0691650470303,425.29727994248856,737.9061082500327,750.0698428991061,604.1762293855431,,,796.2384915547037,846.163629235572,1031.857801934995,792.0348687428024
labeled-data/p2/img134.png,1115.8853778922312,446.25484052203535,1508.2162663275876,437.7994334436871,1293.4489265375435,598.4521679323028,1452.4105796104895,596.7610865166332,1393.222730062052,662.7132617277491,1188.6018787660257,679.6240758844456,1132.7961920489277,684.6973201314545,1179.4347934245357,700.5649051738877,1164.9267389466509,928.2130439878827,,,758.1664758213808,399.50084014619654,409.48210204350767,717.0748539201504,702.5124919634425,610.4953871872468,876.0975985145046,688.6677023932267,725.0739397067309,846.2179452928139,,
labeled-data/p2/img135.png,1102.4053955078125,451.6997985839844,1492.1075439453125,442.48828125,1281.96240234375,602.6517333984375,1438.0865478515625,602.0811767578125,1382.7354736328125,668.19873046875,1177.0009765625,684.9924926757812,1115.07861328125,694.0865478515625,1170.1268310546875,702.5562133789062,1139.01953125,934.8859252929688,,,753.1815795898438,410.9897766113281,399.9329528808594,721.678955078125,687.3094482421875,621.2537231445312,862.6319580078125,700.62646484375,704.7943725585938,853.1588745117188,,
labeled-data/p2/img141.png,1055.3414306640625,448.34185791015625,1436.525390625,432.9520263671875,1234.5130615234375,583.0203247070312,1386.2747802734375,578.02490234375,1334.64111328125,650.33056640625,1141.077880859375,678.2418823242188,1039.123291015625,690.5086669921875,,,1012.4788818359375,928.4603881835938,1379.1702880859375,895.3649291992188,709.9158325195312,433.4460754394531,407.3409423828125,658.393798828125,678.5077514648438,630.1754150390625,781.6493018893973,667.3199197310772,693.933349609375,823.6090087890625,694.5977783203125,822.7011108398438
labeled-data/p2/img143.png,1043.7038753715574,439.6630030513778,1413.8397109625998,423.11221365503036,1218.2394726421303,573.5739354400071,1365.6919599914074,566.0508493507582,1314.5349745845153,641.2817102432465,1132.4762912246936,672.8786718180916,1013.6115310145622,686.4202267787396,,,966.9683972612194,912.1128094562044,1328.076529545163,913.6174266740542,702.1557669196606,426.1214480907299,374.1492134284115,665.3555857288427,673.5680397805149,630.7493897182981,,,732.2481112766559,820.3311591673687,,
labeled-data/p2/img150.png,957.2086791992188,462.9438781738281,1328.9541988614294,450.3713931795862,1130.49755859375,589.5693969726562,1274.4542236328125,588.6024169921875,1224.96240234375,662.648681640625,1043.1695556640625,693.721923828125,1008.1019287109375,707.5823974609375,1100.5333680737683,700.118153874613,1009.8565063476562,945.851318359375,1144.0394287109375,911.64013671875,690.936279296875,433.0781555175781,359.5380554199219,704.1327514648438,689.0432739257812,705.8483276367188,650.37890625,688.21630859375,816.8602294921875,915.6236572265625,,
labeled-data/p2/img151.png,943.0594098065358,458.5104073475252,1313.9069730441959,445.02504141161035,1114.323557192655,581.227237364351,1259.9655093005363,579.8787007707595,1212.766728524834,654.0482134182917,1025.3201420156167,690.4587014452619,1007.7891662989273,699.8984576004023,1076.5645325720934,733.6118724401897,1056.336483668221,937.2408980725049,1119.227982027384,904.9738273778802,678.7462374626032,436.93382185006135,356.4459915942368,695.8528478196279,680.0947740561949,698.5499210068108,639.6386762484501,679.6704086965299,794.7203845114716,917.0128491686326,,
labeled-data/p2/img155.png,888.1336059570312,491.0285339355469,1251.147705078125,445.3597717285156,1064.7174072265625,597.6056518554688,1208.365966796875,586.7696533203125,1165.4954833984375,659.0284423828125,,,984.7984504216722,685.3426053976262,,,1160.9329816614634,895.5033242430252,1016.2794651559234,898.238555521815,596.0032348632812,467.2120666503906,347.9237365722656,672.5783081054688,595.7642822265625,708.724609375,559.135498046875,687.5220947265625,703.1763305664062,915.3697509765625,,
labeled-data/p2/img161.png,836.1041870117188,491.3084411621094,1190.891845703125,473.4180908203125,1000.3682250976562,608.6925659179688,1140.3779296875,607.1519775390625,1091.7108154296875,677.0855712890625,926.939697265625,701.2484130859375,884.2681274414062,743.841796875,931.62353515625,720.6279907226562,953.2890625,1019.8473510742188,,,562.658935546875,456.4743957519531,231.82180786132812,736.9826049804688,490.0852355957031,693.0191650390625,,,564.1676025390625,906.380859375,560.4576158163536,800.49622093907
labeled-data/p2/img162.png,817.0852097884782,491.85084570274057,1174.9022143601676,471.5380899846971,982.7122948740637,610.6023406697642,1124.9015849003683,607.4773013285267,1078.0259947818063,673.1031274945134,909.2738703549833,701.2284815656506,865.5233195776589,738.7289536605001,913.9614293668396,721.541237283694,926.4615867317893,1007.4823370069219,,,563.9570231482437,448.10029492541616,215.51513660026671,741.8539930017375,474.89340192297607,688.7283242007007,,,540.5192280889628,898.1059600636107,584.2697788662873,798.1047011440119
labeled-data/p2/img164.png,787.6329345703125,501.34149169921875,1143.33984375,486.58587646484375,952.7289428710938,621.46630859375,1091.4599609375,619.5087890625,1040.4581298828125,687.4346313476562,875.8958129882812,714.743896484375,831.4542236328125,745.09423828125,871.0772705078125,746.16748046875,877.4776611328125,1012.6005249023438,,,480.82611083984375,467.4513244628906,197.90921020507812,778.940185546875,446.0796203613281,691.988037109375,,,495.4364318847656,909.5772705078125,611.0602416992188,828.6969604492188
labeled-data/p2/img174.png,659.140625,555.8497314453125,1017.2935791015625,549.6815795898438,818.7108764648438,676.0108032226562,963.4508666992188,679.8809814453125,909.1438598632812,749.15625,709.1295776367188,749.797607421875,655.9742431640625,749.2969970703125,,,647.021728515625,991.53955078125,921.1484985351562,970.8336181640625,397.4845886230469,495.0646667480469,110.60377502441406,768.5752563476562,289.7867736816406,689.0490112304688,440.2579040527344,766.2732543945312,297.061279296875,900.9851684570312,,
labeled-data/p2/img176.png,640.1648537624675,554.511132449972,996.5531079688412,552.001356011899,795.7709929229969,677.4901779155517,940.0831381121975,683.7646190107344,886.1229446936269,750.2736946196703,681.576164990673,747.7639181815973,631.3806362292119,738.9797006483416,,,611.3024247246274,979.9182387033549,937.5733616741245,963.60469185588,379.14810420286983,494.2764979362188,99.30803135772422,752.7834710577433,268.7179409276554,676.2352896965152,,,258.67883517536313,890.8211751517614,,
labeled-data/p2/img178.png,624.0962791709712,558.2618420127909,974.6221451302042,564.4114186085669,770.4562021504405,684.9431198857768,916.8161251299096,694.7824424390185,862.6998510870808,761.1978696733994,670.8330612988691,753.8183777584682,613.0270412985744,730.4499866945193,,,578.5894123622288,977.6629658447151,910.6665485341337,961.6740666956975,359.66448555260257,501.6857373316516,96.46260725338908,746.438885843537,250.20202214778948,682.4832892474665,,,173.9472723601669,865.7406718015916,,
