scorer,,,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img030.png,744.5485820371491,534.356744727592,865.6381188190769,504.08436053211,795.0025556962858,515.016054824923,832.0021363796525,508.28885833703805,895.9105030145588,587.3334170696853,809.2978482330411,611.719504338268,733.6168877443362,827.8306915115697,805.9342499890986,813.5353989748144,742.8667829151779,849.6940800971956,800.0479530621993,839.6032853653683,483.0288185706245,664.6961766803615,472.09712427781153,566.3109280450451,477.1425216437252,774.0131196084908,542.7326874006028,799.240106438059,477.1425216437252,796.7174077551022,555.3461808153868,816.0580976577712
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img033.png,752.1166780860195,534.3567447275921,876.5698131118897,507.4479587760525,805.0933504281129,522.5841508737934,843.774730233451,510.8115570199949,907.6830968683573,584.8107183867285,826.9567390137388,601.6287096064408,738.6622851102497,829.512490633541,825.2749398917676,821.1034950236849,736.1395864272929,850.5349796581812,842.9338306724653,845.4895822922675,477.1425216437252,684.0368665830306,432.57484491148784,606.6741069723546,488.91511549752374,795.035608633131,529.278294424833,794.1947090721455,491.43781418048053,816.0580976577712,548.618984327502,814.3762985358001
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img037.png,757.1620754519331,528.4704478006927,872.3653153069616,489.7890679953548,807.6160491110696,507.4479587760526,839.5702324285228,495.67536492225406,913.5693937952565,557.9019324351891,829.4794376966954,600.7878100454552,731.0941890613791,817.7398967797424,828.6385381357098,811.0127002918575,732.7759881833504,851.3758792191668,838.7293328675371,845.4895822922676,474.6198229607682,676.4687705341601,405.66605895994826,595.7424126795415,489.75601505850915,793.3538095111599,533.4827922297609,795.8765081941167,489.75601505850915,819.4216959017137,542.7326874006026,817.7398967797424
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img044.png,763.889271939818,525.1068495567504,869.8426166240048,478.0164741415562,809.2978482330409,500.7207622881677,836.2066341845804,488.10726887338353,927.8646863320118,556.220133313218,834.5248350626091,590.6970153136278,736.1395864272927,823.6261937066417,819.3886429648682,822.785294145656,742.8667829151776,851.3758792191668,833.6839355016234,848.0122809752245,471.2562247168257,679.8323687781025,436.7793427164158,605.8332074113689,479.66522032668183,794.1947090721453,535.164591351732,795.035608633131,486.3924168145667,820.2625954626992,541.8917878396169,819.4216959017137
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img045.png,779.1128586916171,521.7432715350849,887.0101466203394,476.92439808776953,823.3784127136571,501.823772225167,854.364300529085,486.33082831745304,947.8752834006442,556.6023953274413,833.8914817938914,586.4816442923183,754.750640354697,812.7452164873805,822.4817565085302,814.0231620751887,763.6962594693542,844.6938561825848,825.0376476841466,849.8056385338175,477.15894419424774,691.6436079088601,403.56746063260647,591.4927919339948,483.24544098630946,798.9876101842442,554.6236468468488,800.6475684600707,482.69212156103396,820.0137483447131,557.9435633985017,824.9936231721927
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img051.png,795.3176137276594,541.6940436591999,908.1947764838611,488.02205940747655,840.1364871749747,505.7282810162925,873.8889721167802,491.895295384405,934.2007894718096,521.774544349282,878.8688469442598,598.6859444625762,787.5711417738024,839.9332138826937,897.6817074036267,826.1002282508061,798.0842108540369,864.8325880200911,919.8144844146466,864.2792685948156,544.110594652583,697.7301215868905,486.5653744239312,589.8328336581683,564.5834133877767,808.9473260672657,627.6618278691835,815.5871591705718,568.4566493647051,833.2933807793877,649.7946048802035,834.4000196299387
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img054.png,803.6174051067919,553.3137515899853,939.180664299289,511.8147946943229,,,,,950.8003722300745,544.4606407855773,898.2350268289022,626.9052351516266,791.4443777507308,836.0600116777028,929.7742340696054,833.8467339766008,796.9775720034859,864.8326217920287,948.0337751036968,862.6193440909268,567.9033299394295,734.2492036550734,486.0120549986557,654.5712064154015,613.2755228120204,818.3537562969491,653.1145214318564,813.9272008947452,624.8952307428058,839.3798944574181,652.0078825813052,829.9734642277347
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img055.png,823.5369044167098,438.22331113268183,950.8003722300746,466.44260182173224,,,,,962.4200801608599,504.0683227404661,867.2491390134742,599.2392638878518,815.2371130375773,802.3075267358973,943.607219701493,791.2411382303874,796.9775720034859,853.2129138612431,954.1202887817275,856.5328304128961,607.7423285592654,749.1888281375121,499.8450406305432,702.1566769890946,626.0018695933569,809.5006454925415,684.6537286725597,807.2873677914395,623.2352724669794,838.2732556068673,679.1205344198047,831.6334225035614
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img056.png,812.4705496831374,346.372286536949,938.627378645951,343.05236998529597,856.7361037051772,360.2052721688365,905.9815325546966,345.265647686398,943.053934048155,413.8772564205598,907.641490830523,500.1950867635376,861.7159785326569,663.4243172198097,,,853.9695065787998,712.1164266440536,963.5267527833487,766.3417303210524,628.7684667197343,756.3819806660933,535.2574838481751,740.8890367583793,634.3016609724893,802.3074929639597,726.1526855682221,805.6274095156127,622.1286336164283,839.3798944574181,729.4726021198751,836.6132973310406
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img060.png,785.9112172699135,244.00819286098175,936.4141009448491,201.95591654004386,844.0097569238409,221.87541584996183,884.4020749689523,206.93579136752334,928.6676289909922,257.2878590675937,891.5952274975336,310.4065238940415,922.0277958876861,535.054210555894,1009.4522650812149,524.5411414756595,952.4603642778386,550.547154463608,1052.611180252704,545.0139602108529,650.3479243054787,730.3759676781449,630.9817444208363,618.0521243472188,705.6798668330287,813.3738814694697,737.7723934990076,817.8004368716737,704.0199085572021,839.9332138826936,758.7985316594766,839.9332138826936
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img061.png,795.317647499597,247.88142883791025,946.3738505998081,204.72251366642138,849.5429511765958,231.28184607964528,889.3819497964317,214.12894389610483,932.5408649679207,253.96794251594073,908.7481296810743,311.5131627445926,930.8809066920941,544.4606407855774,1014.9854593339699,519.56126664818,959.1001973811445,563.8268206702198,1065.8908464593158,533.9475717053429,648.6879660296523,745.3155921605834,635.4082998230404,634.6517071054838,695.7201171780697,819.4603951475002,740.5389906253852,820.5670339980512,699.5933531549982,842.1464915837956,757.6918928089256,840.4865333079692
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img063.png,811.3639108325863,257.2878590675937,957.4402391053179,222.4287352752373,864.4825756590342,248.98806768846123,904.32157427887,233.49512378074724,959.6535168064199,278.86731665333815,919.814518186584,343.6056894105715,922.0277958876861,569.3600149229749,1025.4985284142044,552.76043216471,959.1001973811444,571.5732926240769,1069.7640824362443,556.6336681416384,653.1145214318565,756.9353000913691,632.641702696663,649.5913315879222,697.3800754538963,817.2471174463983,737.7723934990076,820.0137145727758,702.9132697066512,842.1464915837958,755.4786151078237,839.3798944574182
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img066.png,813.5771885336884,284.40051090609313,953.5670031283896,253.41462309066523,867.2491727854118,274.4407612511342,910.4080879569008,260.0544561939712,951.3537254272876,342.49905056002046,904.8748937041457,374.5915772259994,915.3879627843801,574.3398897504544,1022.7319312878268,558.8469458427404,967.399988760277,574.3398897504544,1072.5306795626216,574.3398897504544,663.6275905120907,766.8950497463279,614.3821616625713,702.1566769890946,698.4867143044471,820.0137145727758,742.752268326487,817.8004368716738,697.9333948791716,844.3597692848978,757.6918928089254,843.2531304343468
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img074.png,823.5369381886474,272.78080297530767,971.2732247372055,254.5212619412162,880.5288389920237,267.2476087225527,925.3477124393391,256.7345396423182,970.1665858866545,299.8934548138071,909.8547685316252,381.7847297545809,893.8085051986358,577.6598063021073,1003.91907082846,535.6075299811695,969.613266461379,564.9334595207708,1065.3375270340402,566.5934177965974,678.5672149945292,763.575133194675,636.5149386735914,677.2573028516972,701.2533114308247,810.0539649178169,755.4786151078235,816.1404785958474,699.5933531549982,839.3798944574182,755.4786151078235,838.2732556068673
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img080.png,710.1064222352326,459.8027687184262,894.3617908519736,425.49696435134524,780.3779892452209,452.0562967645692,832.9433346463932,449.2896996381917,831.8366957958423,541.6940436591999,794.2109748771084,580.4264034284848,758.7985316594765,633.5450682549326,,,,,,,,,,,702.9132697066511,816.1404785958473,750.498740280344,823.8869505497042,696.2734366033452,842.1464915837958,752.1586985561705,840.4865333079692
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img089.png,730.0259215451506,339.17913400836744,910.4080541849632,355.2253973413569,801.4041274056899,398.3843125128458,858.3960282090663,397.2776736622948,806.937321658445,461.4627269942526,846.7763202782808,506.8349198668435,789.7844194749043,701.6033575638191,903.2149016563816,787.3678684815216,800.8508079804144,750.295466988063,901.0016239552796,842.6998110090714,,,,,684.6537286725597,820.0137145727758,735.00579637263,821.6736728486023,693.5068394769677,837.7199361815918,745.5188654528645,837.7199361815918
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img092.png,748.2854963511796,500.7484061888131,957.4402391053181,496.32185078660905,828.5168130161269,519.56126664818,876.1022835898198,519.56126664818,846.2230346249429,558.2936264174649,871.6757281876157,639.6315819329632,815.7904324628529,848.7863246871018,898.2350268289022,858.7460743420606,826.8568209683629,877.5589348014275,899.3416656794532,879.2188930772539,,,,,686.8670063736618,813.3738814694698,,,691.2935617758658,839.3798944574181,744.4122266023137,837.7199361815916
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img093.png,792.028767358578,516.467115499235,955.8113172401255,531.9600594069489,829.1011688520366,550.2196004410404,878.346597701556,548.5596421652139,832.974404828965,647.603819289528,,,818.5880997718019,852.3320404134001,,,824.6746134498323,875.0181368496956,889.4129862070658,876.6780951255222,696.3045067859168,653.1370473142208,692.9845902342638,540.8131702113569,686.3447571309578,815.2596051480043,,,691.8779513837128,838.4990210095752,744.9966162101606,836.8390627337487
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img097.png,793.6887256344046,513.1471989475818,931.4652625280037,538.0465730849793,831.3144465531385,530.3001011311223,878.8999171268314,528.6401428552958,819.1414191970775,657.563568944487,,,819.1414191970774,844.5855684595431,901.5860135631267,841.8189713331656,825.7812523003834,877.2314145507976,895.4994998850962,874.4648174244201,694.6445485100903,670.8432689230366,704.0509787397739,560.1793500959993,694.0912290848149,815.2596051480043,,,710.1374924178044,836.8390627337487,745.5499356354363,835.1791044579222
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img098.png,789.8154896574761,514.2538377981328,929.8053042521772,526.9801845794693,831.3144465531384,525.8735457289183,877.2399588510048,526.9801845794693,814.7148637948735,655.9036106686606,,,815.8215026454245,848.4587706645341,893.8395416092698,842.3722569865035,824.6746134498323,876.6780613535844,891.6262639081677,872.2515059513805,691.3246319584373,670.843235151099,705.7109370156003,560.7326695212748,692.4312708089883,813.0463274469021,,,704.6042981650493,835.179104457922,743.3366579343342,835.7324238831975
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img101.png,789.2621702322006,519.2337126256124,928.6986654016262,526.4268651541938,,,,,823.5679745992813,625.4710422785081,,,817.481460921251,846.2454929634321,893.8395416092698,840.1589792854015,825.227932875108,874.4647836524825,893.2862221839944,870.591547675554,692.4312708089883,674.163151702752,704.0509787397738,565.1592249234789,693.5379096595393,811.9396885963511,,,705.7109370156003,836.285743308473,740.0167413826812,832.9658267568201
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img108.png,795.9020033355065,529.1934622805713,944.7449287346157,524.7669068783674,856.2138206905358,505.400726993725,914.3123603444633,497.654255039868,873.3667228740763,625.4710422785081,,,819.1414191970774,846.7988123887078,898.8194164367492,842.9255764117793,829.1011688520364,873.3581448019316,892.1795833334432,870.5915476755542,694.6445485100903,674.7164711280277,688.5580348320598,565.159224923479,692.4312708089883,813.5996468721778,,,702.9443398892228,839.0523404348507,741.6766996585077,832.9658267568202
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img110.png,800.8818781629861,539.7065313608059,953.5980395390237,530.3001011311225,862.8536537938419,513.147198947582,919.8455545972183,505.95404641900046,878.3465977015559,637.6440696345692,,,813.054905519047,839.605659860126,897.1594581609229,841.2656181359525,825.7812523003836,873.3581448019315,890.5196250576168,869.484908825003,695.1978679353658,673.056512852201,690.7713125331619,565.7125443487544,694.6445485100903,813.5996468721776,,,702.3910204639474,833.5191461820956,743.8899773596097,833.5191461820956
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img111.png,813.054905519047,539.1532119355304,966.8777057456357,545.2397256135608,876.6866394257295,521.4469903267144,935.3384985049322,512.040560097031,892.1795833334434,638.1973890598447,,,823.5679745992815,855.09860376784,899.9260552873002,847.9054512392586,824.121294024557,875.0181030777579,892.7329027587188,872.8048253766559,689.1113542573353,673.056512852201,686.3447571309579,566.2658637740298,695.7511873606413,813.0463274469021,,,706.2642564408758,835.179104457922,742.2300190837832,832.96582675682
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img112.png,825.2279328751079,540.2598507860814,983.4772885039005,544.1330867630099,896.0528193103717,518.680393200337,951.9380812631971,513.1471989475821,909.8858049422591,643.1772638873242,,,824.6746134498323,841.818937561228,912.0990826433613,839.0523404348505,823.014655174006,873.9114642272069,902.1393329884022,872.8048253766559,681.3648823034783,677.483068254405,683.0248405793049,578.9922105553662,695.1978679353658,813.0463274469021,732.8235888540997,817.4728828491061,706.8175758661513,836.285743308473,742.7833385090587,835.179104457922
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img122.png,981.8173640000116,515.360476648684,1148.9198304332122,491.56774136183753,1036.0426676770105,425.1694103287777,,,1127.3403728474677,359.3243987209934,1088.0546936529072,539.1532119355304,1074.22170802102,836.2857433084732,1033.276070550633,835.1791044579222,1091.3746102045604,875.018103077758,1015.5698489418171,860.0784785953197,708.4775341419777,685.2295402082619,661.9987024188358,561.2859889465503,717.3306449463857,805.2998554930451,795.9020033355064,825.2193548029632,735.5901859804771,846.2454929634321,806.415072415741,858.9718397447684
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img124.png,997.863627333001,540.8131702113568,1159.4328995134465,477.73475572994994,,,,,1070.901791469367,320.5920389517085,1096.35448503204,530.3001011311223,1075.8816662968463,846.7988123887076,,,1099.6744015836928,878.8913390546866,,,721.2038471513766,698.5092064148739,693.5378758876017,571.7990580267848,736.6967910590905,816.9195634238306,790.9220947360894,838.499021009575,767.6826788745185,852.8853260667379,811.3949134712828,865.6116728480742
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img125.png,1010.0366546890621,539.7065313608059,1171.6059268695076,477.73475572995,,,,,1068.1351943429893,310.63228929674943,1106.8675541122743,522.5536291772654,1083.0748188254279,843.4789296089923,,,1099.6744015836928,878.8913728266241,,,725.0771169002427,705.7023589434555,700.7310621881207,569.0324609004073,763.8094766695276,830.7525490557181,799.775239312435,830.7525490557181,783.7289759794455,857.8652008942175,810.841627817945,861.1851174458704
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img130.png,1118.4872620430597,541.9198090619079,1264.0102708905158,477.73475572995005,,,1212.5515643398946,448.9621456156242,1138.4067613529778,455.0486592936547,1213.6582031904454,588.3986407850498,1121.8071785947127,841.2656181359525,1255.7104795113833,865.6116728480745,1130.6602893991208,879.4446584799621,1281.7164924993317,904.3440326173594,775.4291846003132,697.4025675643229,713.4574089694573,565.1592249234787,794.7953644849556,840.7123324826148,,,803.6484752893635,869.4849425969408,848.4673487366789,857.8652346661553
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img134.png,1167.7326908925788,543.5797673377343,1327.0886853719226,492.6743802123884,1201.4851758343843,487.69450538490895,1261.7969931894136,473.8615197530215,1231.3644247992613,540.2598507860813,1268.4368262927196,613.2980149224471,1182.118995949742,877.7847339760729,1266.2235485916176,865.0583871947365,1215.318161466272,913.1971771937048,1289.4629644531888,907.1106635156743,792.0287335866406,691.8694070835056,769.8959565756204,561.8393083718258,802.5418026668749,829.0926245518291,873.9200085274142,839.052374206788,800.8818443910484,868.931623171665,885.5397164581996,872.8048591485936
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img136.png,1185.9922319266707,535.2799759586019,1352.5413789345957,495.44097733876595,1221.957994569578,488.2478248101845,1280.0565342235054,473.308200327746,1273.4167011201994,551.8795587168668,1289.4629644531888,612.7446954971716,1185.9922319266707,880.5513311024506,1272.8633816949239,862.8451094936346,1219.1913974432005,913.7504966189804,1286.6963673268115,907.1106635156744,800.3285249657729,692.4226927368435,793.1353724371914,569.0324609004073,809.7349551954565,830.7525490557181,871.7067308263122,836.8390627337485,804.7550803679769,870.0382282502785,885.5397164581997,872.2515059513805
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img139.png,1268.43682629272,484.9279082585316,,,1322.6621299697188,446.7488679145222,1355.8612954862488,446.7488679145222,1484.7847215754396,469.9882837760931,1347.0081846818405,562.9459472223768,1210.3382866387924,870.591547675554,1272.8633816949236,865.6116728480745,1224.7245916959553,910.9838657206653,1286.1430479015357,905.4506714679104,809.7349889673942,695.1892898632211,811.3949472432206,572.3523774520604,822.4613357487306,837.9457015842997,872.813403448801,841.2656181359528,835.1876825300671,870.5915476755542,881.666514253209,870.0382282502787
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img144.png,1185.438912501395,487.1411859596335,,,,,,,1347.561504107116,291.266109412107,1306.6158666367292,495.99429676404145,1213.1048837651701,816.9195634238306,1271.2034234190974,849.0120900898096,1224.17127227068,870.591547675554,1272.3100622696484,903.7907131920838,807.5217450382296,690.2094150357414,791.4754817052402,560.7326695212748,830.7611608998006,832.4125073315445,866.7269235427079,835.179104457922,840.1675911294841,872.2515059513804,878.3466314734935,866.16499227335
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img152.png,1174.9258434211606,495.99429676404145,,,,,,,1355.8612954862485,255.30034676919968,1327.6420047971983,525.8735457289184,1219.744716868476,844.0322490342677,1272.3100622696484,842.9256101837166,1226.3845499717818,886.6378447804811,1273.4167011201991,901.5774692629195,798.6685666899464,683.01626250716,792.582053011916,552.4328781421424,829.6544545053744,831.8591879062692,859.5337034702513,834.6257850326466,834.0810099075784,868.378269974452,872.2600502515877,868.378269974452
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img153.png,1190.4187873288745,510.93392124647994,,,1247.9640075575264,429.04264630570617,,,1390.720419278605,265.26009642415863,1342.0283098543612,539.1532119355305,1218.0847585926495,866.718345470563,1262.3503126146893,859.5251929419816,1220.2980362937515,910.4305800673275,1271.2034234190971,899.917510987093,801.4351638163239,685.7828596335376,790.9220947360894,555.1994752685198,826.8878573789968,836.285743308473,861.1936617460779,837.9457015842995,832.4210516317519,870.0382282502785,870.6000919757613,869.484908825003
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img156.png,1222.5113139948535,514.253837798133,,,,,,,1445.4990423808792,430.1492851562573,1318.2355745675147,619.3845286004778,1205.9117312365886,865.0583871947366,1261.796993189414,866.1650260452876,1217.5314391673742,907.1106635156746,1273.9700205454749,902.6841081134705,797.00860841412,683.01626250716,783.728942207508,555.1994752685199,820.2480242756909,837.3923821590242,861.1936617460779,836.8390627337487,834.6343293328539,867.271631123901,875.0266473779652,866.16499227335
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img157.png,1229.1511470981593,505.9540464190005,,,1289.4629644531888,468.8816449255421,1332.068560199402,463.90177009806257,1449.3722783578078,475.52147802884804,1328.1953242224736,616.6179314741001,1206.465050661864,871.144900872767,1262.3503126146893,862.8451094936345,1221.957994569578,905.4507052398479,1274.5233399707504,902.6841081134704,798.115247264671,681.9096236566089,778.195747954753,557.9660723948973,821.9079825515174,831.3058684809935,860.0870228955268,835.7324238831977,829.1011350800989,866.7183116986256,873.3666891021387,867.8249505491766
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img161.png,1241.877493879496,499.86753274097,1372.4608782445137,484.374588833256,1299.9760335334233,478.841394580501,1337.6017544521571,473.308200327746,1450.478917208359,522.0003097519899,1328.7486436477493,616.6179314741001,1205.9117312365884,871.6982202980423,1260.6903543388628,863.3984289189099,1218.0847585926495,904.8973858145723,1271.7567428443726,899.3641915618173,795.3486839102311,686.3361790588131,785.388934255272,555.1994752685198,826.8878911509344,841.2656181359525,862.3003343685664,842.925576411779,835.1876825300669,869.484908825003,869.4934868971478,866.16499227335
labeled-data,The_Secret_Life_of_Pets__What_do_pets_do_when_we_leave_HD_CLIP_,img165.png,1243.5374521553224,512.5938795223063,1375.227475370891,484.9279082585315,1302.7426306598006,478.84139458050095,1341.4749904290857,469.4349643508175,1463.2052639896951,512.0405600970308,1332.068560199402,618.2778897499265,1207.5716895124149,866.7183454705631,1262.3503126146893,860.0785123672571,1217.531439167374,910.983899492603,1272.8633816949236,903.237427538746,801.4351638163239,684.1229351296485,778.1957817266905,551.3262392915914,826.3345379537213,836.2857770804109,861.7469811713534,836.8390965056864,833.5276904823029,870.0382620222163,869.4934531252103,867.2716648958387
