scorer,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila
labeled-data/p1/img010.png,760.8511352539062,341.9049377441406,1103.593994140625,326.5137939453125,921.8755855801794,434.06025497821145,1058.0543460604456,425.8626306750714,1020.8788452148438,516.2449340820312,878.9015502929688,562.9217529296875,721.4286499023438,658.2099609375,1027.3827070408352,636.5029894677807,679.7788696289062,879.8659057617188,1119.81201171875,859.27099609375,520.1845703125,380.4830322265625,225.7710723876953,823.4417114257812,441.2054138183594,571.8563842773438,560.427978515625,706.0503540039062,438.3862609863281,805.910888671875,,
labeled-data/p1/img011.png,758.7720336914062,339.5872497558594,1100.1317138671875,318.66571044921875,920.9530639648438,439.82830810546875,1058.9515380859375,433.9524841308594,1022.872314453125,511.6414489746094,884.8631591796875,561.6694946289062,718.9208984375,658.9143676757812,1031.9928351291617,649.0350574551456,665.9774169921875,877.958251953125,1106.0665283203125,858.18359375,514.8478393554688,376.96929931640625,221.04293823242188,825.1450805664062,448.9047546386719,578.3800048828125,,,458.8890380859375,807.4691772460938,,
labeled-data/p1/img012.png,758.6297607421875,333.7297668457031,1099.2291259765625,311.3361511230469,921.011962890625,434.9161376953125,1060.2545166015625,428.57366943359375,1024.691162109375,506.8450927734375,888.0044555664062,563.4138793945312,716.2357177734375,662.1315307617188,1024.634033203125,633.58740234375,651.64306640625,878.1463623046875,1092.62060546875,857.3045654296875,511.367919921875,374.1136474609375,215.58203125,827.289306640625,456.04962158203125,583.9509887695312,,,496.1962890625,804.5244750976562,,
labeled-data/p1/img014.png,757.4467163085938,335.9909973144531,1099.594482421875,308.19500732421875,920.4325561523438,435.66064453125,1059.5863037109375,429.8900146484375,1023.9714965820312,508.5047607421875,875.3519287109375,573.55322265625,731.93212890625,656.3014526367188,1005.4899291992188,642.154296875,638.7451090272648,844.9780140647573,1065.4896240234375,854.0286254882812,510.4352111816406,371.7126159667969,267.4032897949219,832.43408203125,470.8190002441406,614.5628662109375,,,,,,
labeled-data/p1/img015.png,757.2871704101562,333.2860412597656,1097.27490234375,307.4113464355469,919.5503540039062,434.1769104003906,1056.076904296875,430.2371520996094,1020.4741821289062,507.4764404296875,873.3351440429688,575.9329833984375,753.766845703125,652.154052734375,987.5436286443285,637.2841681951097,,,1052.5059814453125,851.819091796875,507.0665588378906,369.7839050292969,254.73202514648438,827.6284790039062,476.9105224609375,627.37744140625,,,549.9615115877893,847.1585578435472,,
labeled-data/p1/img018.png,760.5460205078125,318.4700927734375,1092.934814453125,289.47711181640625,921.3252563476562,425.88592529296875,1059.8914794921875,425.57440185546875,1020.3121948242188,498.8102722167969,888.5697021484375,587.225830078125,812.3375854492188,628.2935791015625,970.05029296875,636.760498046875,789.8717789474385,869.8326168301795,1019.130615234375,848.2767333984375,530.93017578125,361.1883850097656,234.38633728027344,821.64892578125,491.0429992675781,654.3909912109375,,,608.6133785489296,855.4797628861103,,
labeled-data/p1/img019.png,766.271680614076,307.725026374712,1093.7975057826095,276.76487374684064,929.2198523397145,420.15926486540263,1066.096316589251,420.15926486540263,1023.7297919405848,495.1154238591963,883.5943642565358,579.8484731565284,836.3980221428806,613.2570418114153,964.5839713236401,624.5853094234011,829.5743602901784,864.0266148982158,1015.5191457763094,845.2615448032852,534.4509851608148,348.8401450192108,218.85662447334482,802.6136582238973,491.80309858142687,640.5516892222236,,,590.7461954456066,862.3206994350403,,
labeled-data/p1/img020.png,770.278564453125,311.2256164550781,1101.871337890625,281.30670166015625,931.2099609375,428.37066650390625,1070.7344970703125,432.1692810058594,1029.82861328125,503.0097961425781,908.0917358398438,593.418212890625,843.4925537109375,604.7933349609375,962.1054077148438,635.8722534179688,897.5929450505785,845.4061049449068,1002.4556884765625,849.0626831054688,534.736328125,358.1639404296875,222.0632781982422,817.4708251953125,493.44854736328125,661.0249633789062,,,592.7943725585938,868.1060791015625,,
labeled-data/p1/img023.png,804.2574462890625,305.20745849609375,1130.4112548828125,275.7499694824219,952.1294555664062,426.54644775390625,1094.14990234375,419.43878173828125,1058.2415771484375,494.42803955078125,939.6652221679688,584.7802734375,890.9837036132812,592.0907592773438,,,1013.0103759765625,812.90283203125,979.2584228515625,848.995361328125,561.031005859375,368.1240234375,209.7276153564453,814.980224609375,496.7318420410156,658.1265869140625,,,570.9736328125,867.0001220703125,,
labeled-data/p1/img024.png,821.7227397389502,293.58658155028127,1140.7289313527713,267.99784960264867,966.7255541088689,416.4124948989182,1106.610622089261,406.17700211986516,1075.9041437521016,486.35502888911435,949.6663994771136,569.9448865847145,908.7244283609014,576.7685484374165,,,1062.2568200466976,772.9488267026006,978.6669623510975,841.1854452296211,567.5413357257987,370.3527773931794,245.12331318562673,813.8907978188129,500.2683863715849,649.6800675890883,,,569.2472511889741,859.9505153245518,,
labeled-data/p1/img026.png,837.7935697747733,297.2184508479693,1147.1576305097763,278.51271694306206,977.3671227575421,438.2309064388079,1115.5017731322412,431.0363933984589,1078.0903053224267,501.54262119387823,938.5167523396581,587.8767776780651,912.616505394402,612.3381220152512,964.1648204773143,600.737896865658,1044.9955453368218,854.0737601709747,,,557.2075612011661,363.40797081917924,239.21008481774444,808.0288767127416,498.2125542703051,641.1161741766471,,,555.7686585930963,861.2682732113235,,
labeled-data/p1/img027.png,838.2738037109375,313.4187927246094,1151.315185546875,291.1663513183594,982.582275390625,449.2945861816406,1120.9921875,446.847900390625,1083.4263916015625,517.8571166992188,940.4282836914062,598.0798950195312,909.3355712890625,618.2203369140625,961.5675659179688,615.1824951171875,1036.67138671875,874.91162109375,,,557.4043579101562,370.4788513183594,239.6869354248047,813.738037109375,496.94537353515625,644.8865356445312,,,555.1146850585938,870.0663452148438,,
labeled-data/p1/img028.png,837.6205444335938,324.4378662109375,1155.6483154296875,301.82061767578125,989.5963745117188,452.15765380859375,1128.7911376953125,455.43585205078125,1090.6246337890625,526.6117553710938,950.3759765625,603.1930541992188,909.3634643554688,621.6414794921875,956.1758422851562,626.562255859375,1032.4041748046875,887.0486450195312,1033.65966796875,884.9401245117188,557.9730834960938,370.1968078613281,252.45643615722656,811.2529296875,495.3510437011719,643.6550903320312,,,554.2724609375,871.05029296875,,
labeled-data/p1/img031.png,851.0668010531506,328.98655251829905,1180.9166813937654,309.3166055255101,1014.4786683778589,419.77092325424815,1158.2205887097782,415.2317047174507,1118.8806947242,489.37227415180917,961.5211187818886,586.2089362701547,913.1027877227157,628.5749759469311,996.321794230669,581.6697177333574,,,967.1116806569348,836.6519130777008,575.4928265018605,357.8088595880871,271.0981716813253,804.6103704650129,502.4160101591105,630.4418796374833,,,557.6919694948115,863.3531985882742,639.5759117272362,767.2285707502103
labeled-data/p1/img038.png,882.5474243164062,459.47442626953125,1238.7593994140625,454.2873840332031,1041.8797607421875,549.8145141601562,1180.85546875,550.5205078125,1152.4156494140625,610.5413208007812,975.591796875,653.0598754882812,916.8555297851562,665.5416259765625,,,,,968.8939819335938,842.8596801757812,567.9620971679688,369.88043212890625,375.7428283691406,854.0554809570312,496.4754943847656,637.808837890625,691.9606323242188,696.884521484375,556.4151000976562,874.09130859375,,
labeled-data/p1/img049.png,872.0606991475452,360.13122861878185,1239.2824898379586,447.1823640657526,1046.1926381364983,427.10200842530116,1186.270548734467,425.2279737570591,1147.3212846665438,499.4822708889625,993.6998886957122,595.9134690421475,927.8325630618542,665.2984388717094,1000.6816337724886,621.9908390377533,,,969.332493326063,835.4437788019975,569.4065725676991,362.1981059046003,422.6241175185008,866.6935788524719,500.905279252251,618.7845048812775,692.5596117565402,689.4858636259027,556.0757085424203,867.1045808620347,,
labeled-data/p1/img054.png,880.6792807484579,334.5877899628671,1249.9630040421878,339.4681915922996,1051.4933377785972,415.9278171200764,1186.5177828595647,412.67421603378796,1149.1013703672484,492.38744264785305,981.5409144233973,593.2490763227926,924.6028954133509,653.4406964191274,1014.0769252862812,596.5026774090809,,,970.153310621388,834.015556708132,566.7067759216301,362.24339919631825,426.8019292112301,848.6567615964298,504.0013180532379,613.5104461547539,693.5972182868766,671.3355023937135,556.945972662765,860.044365398439,,
labeled-data/p1/img060.png,892.9729840210739,327.6111890803794,1249.049460352074,325.8657161571882,1050.0788779696409,413.89360223291055,1185.5335956814251,412.684185110484,1149.2510820086259,491.29629806821595,979.9326848688956,589.2590849847742,925.5089143596965,635.2169356369867,1015.0057814192683,598.9344219641873,,,967.8385136446291,835.9801779598099,563.8931947541296,363.0980830909915,396.99363185925256,852.9120176737829,498.5846701430908,617.0756788005871,695.7196610986339,682.3842034116259,561.4743605092763,867.4250231429027,,
labeled-data/p1/img072.png,916.5401611328125,312.7637023925781,1262.5380859375,394.55963134765625,1017.8873901367188,469.4425048828125,1178.8560791015625,508.8004150390625,1103.807373046875,539.5817260742188,966.6979370117188,599.6475830078125,920.2595825195312,650.7534790039062,999.6502685546875,645.2767333984375,,,967.5681762695312,843.3482055664062,554.1278076171875,377.78826904296875,268.32879638671875,782.058349609375,491.1650085449219,627.9896850585938,691.8353271484375,691.5841064453125,555.0109252929688,869.9083862304688,,
labeled-data/p1/img077.png,922.1790161132812,308.9459228515625,1266.8150634765625,398.81671142578125,1018.6736450195312,465.4278259277344,1164.95166015625,504.2696228027344,1085.8182373046875,557.310546875,961.1303100585938,603.3621215820312,918.5894775390625,654.8622436523438,999.9334106445312,649.6961669921875,,,967.7988891601562,843.2683715820312,552.8642578125,377.41748046875,263.3256530761719,772.4464721679688,491.09869384765625,629.9065551757812,692.5341796875,687.7404174804688,557.184814453125,871.8848266601562,,
labeled-data/p1/img083.png,924.5757169589194,298.92111079884194,1269.7725279691133,395.2299389490214,1011.1454501276202,462.32148215476445,1160.4782398436287,499.11361875146224,1078.236993333363,562.958796963379,955.9572452325734,595.4224469016417,920.2472303004845,645.2000434736445,999.2421118169239,644.1179218090358,,,967.8605835432699,841.0640647678299,550.161621004289,369.2590189984112,260.1530148891418,754.4943315991292,489.5628077861986,623.5576101814694,690.8374374034277,681.9921800703423,555.5722293273329,858.3780114015699,,
